id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-153713,2025-04-29,000001,Vente,329000,166,,RUE PASTEUR,6975,33200,33063,Bordeaux,33,,,33063000NH0007,,,601,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.610792,44.844571
2025-153714,2025-04-22,000001,Vente,199000,216,,CRS DE L ARGONNE,0365,33000,33063,Bordeaux,33,,,33063000EH0199,,,5,37.75,,,,,,,,,1,2,Appartement,38,1,,,,,,-0.578651,44.823872
2025-153715,2025-04-29,000001,Vente,111500,10,,RUE PIERRE DUHEM,7290,33000,33063,Bordeaux,33,,,33063000DX0008,,,11,,,,,,,,,,1,2,Appartement,23,1,,,,,,-0.582864,44.828336
2025-153716,2025-04-30,000001,Vente,968400,64,,RUE VERTE,9266,33200,33063,Bordeaux,33,,,33063000MI0341,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,206,-0.604437,44.837403
2025-153716,2025-04-30,000001,Vente,968400,64,,RUE VERTE,9266,33200,33063,Bordeaux,33,,,33063000MI0341,,,,,,,,,,,,,0,1,Maison,190,6,S,sols,,,206,-0.604437,44.837403
2025-153717,2025-04-30,000001,Vente,454000,24,,RUE AURELIEN SCHOLL,0490,33000,33063,Bordeaux,33,,,33063000IM0223,,,,,,,,,,,,,0,1,Maison,76,5,S,sols,,,75,-0.602209,44.831363
2025-153719,2025-04-30,000001,Vente,146000,13,,RUE DE LABREDE,4945,33800,33063,Bordeaux,33,,,33063000DB0254,,,2,,,,,,,,,,1,1,Maison,97,5,,,,,,-0.56952,44.828479
2025-153723,2025-04-25,000001,Vente,146000,53,,RUE DE SON TAY,8710,33800,33063,Bordeaux,33,,,33063000BV0265,,,7,,,,,,,,,,1,2,Appartement,33,2,,,,,,-0.551754,44.824493
2025-153726,2025-04-22,000001,Vente,395650,24,,RUE DE SAINT MACAIRE,8295,33800,33063,Bordeaux,33,,,33063000CR0198,,,,,,,,,,,,,0,1,Maison,65,4,S,sols,,,237,-0.566874,44.822507
2025-153730,2025-04-22,000001,Vente,327000,19,,RUE LAPLACETTE,5190,33000,33063,Bordeaux,33,,,33063000IR0257,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,246,-0.612133,44.831671
2025-153730,2025-04-22,000001,Vente,327000,19,,RUE LAPLACETTE,5190,33000,33063,Bordeaux,33,,,33063000IR0257,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,246,-0.612133,44.831671
2025-153730,2025-04-22,000001,Vente,327000,19,,RUE LAPLACETTE,5190,33000,33063,Bordeaux,33,,,33063000IR0258,,,,,,,,,,,,,0,,,,,S,sols,,,34,-0.612172,44.831895
2025-153733,2025-04-30,000001,Vente,140200,123,,RUE CAMILLE GODARD,1435,33000,33063,Bordeaux,33,,,33063000PS0084,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.580915,44.85533
2025-153733,2025-04-30,000001,Vente,140200,131,,RUE CAMILLE GODARD,1435,33000,33063,Bordeaux,33,,,33063000PS0084,,,1,,,,,,,,,,1,2,Appartement,39,2,,,,,,-0.580915,44.85533
2025-153735,2025-04-29,000001,Vente,168000,24,,RUE STEHELIN,8760,33200,33063,Bordeaux,33,,,33063000VX0088,,,2138,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.622987,44.853062
2025-153735,2025-04-29,000001,Vente,168000,24,,RUE STEHELIN,8760,33200,33063,Bordeaux,33,,,33063000VX0088,,,2087,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.622987,44.853062
2025-153735,2025-04-29,000001,Vente,168000,24,,RUE STEHELIN,8760,33200,33063,Bordeaux,33,,,33063000VX0088,,,2198,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.622987,44.853062
2025-153735,2025-04-29,000001,Vente,168000,24,,RUE STEHELIN,8760,33200,33063,Bordeaux,33,,,33063000VX0088,,,2087,,,,,,,,,,1,2,Appartement,36,1,,,,,,-0.622987,44.853062
2025-153737,2025-04-24,000001,Vente,105504.6,281,,AV MAL DE LATTRE DE TASSIGNY,6000,33200,33063,Bordeaux,33,,,33063000YD0435,,,71,,,,,,,,,,1,2,Appartement,51,2,,,,,,-0.620155,44.857541
2025-153737,2025-04-24,000001,Vente,105504.6,281,,AV MAL DE LATTRE DE TASSIGNY,6000,33200,33063,Bordeaux,33,,,33063000YD0435,,,175,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.620155,44.857541
2025-153738,2025-04-25,000001,Vente,72000,41,,AV D ARES,0355,33200,33063,Bordeaux,33,,,33063000MI0202,,,134,17.1,,,,,,,,,1,2,Appartement,18,1,,,,,,-0.600945,44.836912
2025-153739,2025-04-25,000001,Vente,421300,177,,RUE DU JARDIN PUBLIC,4545,33300,33063,Bordeaux,33,,,33063000RD0150,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,50,-0.573155,44.856408
2025-153741,2025-04-29,000001,Vente,215000,68,,RUE PRUNIER,7675,33300,33063,Bordeaux,33,,,33063000RC0059,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.572719,44.858445
2025-153741,2025-04-29,000001,Vente,215000,68,,RUE PRUNIER,7675,33300,33063,Bordeaux,33,,,33063000RC0059,,,5,,,,,,,,,,1,2,Appartement,57,3,,,,,,-0.572719,44.858445
2025-153745,2025-04-24,000001,Vente en l'état futur d'achèvement,320000,249,,RUE DU JARDIN PUBLIC,4545,33300,33063,Bordeaux,33,,,33063000RB0090,,,45,,,,,,,,,,1,,,,,,,,,,-0.571307,44.859966
2025-153745,2025-04-24,000001,Vente en l'état futur d'achèvement,320000,249,,RUE DU JARDIN PUBLIC,4545,33300,33063,Bordeaux,33,,,33063000RB0090,,,25,,,,,,,,,,1,,,,,,,,,,-0.571307,44.859966
2025-153746,2025-04-29,000001,Vente,260000,12,,RUE DES FAUSSETS,3400,33000,33063,Bordeaux,33,,,33063000KL0079,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.570309,44.840396
2025-153746,2025-04-29,000001,Vente,260000,12,,RUE DES FAUSSETS,3400,33000,33063,Bordeaux,33,,,33063000KL0079,,,19,,,,,,,,,,1,2,Appartement,49,2,,,,,,-0.570309,44.840396
2025-153754,2025-04-28,000001,Vente,212000,4,,SEN DES CABOTEURS,1341,33300,33063,Bordeaux,33,,,33063000SD0064,,,201,,,,,,,,,,1,2,Appartement,54,3,,,,,,-0.555347,44.869134
2025-153754,2025-04-28,000001,Vente,212000,5,,CRS DUPRE SAINT MAUR,2960,33300,33063,Bordeaux,33,,,33063000SD0064,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.555347,44.869134
2025-153756,2025-04-29,000001,Vente,347000,5,,RUE DE MERIGNAC,6310,33000,33063,Bordeaux,33,,,33063000KM0152,,,,,,,,,,,,,0,2,Appartement,36,1,S,sols,,,53,-0.571101,44.840681
2025-153756,2025-04-29,000001,Vente,347000,5,,RUE DE MERIGNAC,6310,33000,33063,Bordeaux,33,,,33063000KM0152,,,,,,,,,,,,,0,2,Appartement,42,3,S,sols,,,53,-0.571101,44.840681
2025-153756,2025-04-29,000001,Vente,347000,5,,RUE DE MERIGNAC,6310,33000,33063,Bordeaux,33,,,33063000KM0152,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,53,-0.571101,44.840681
2025-153756,2025-04-29,000001,Vente,347000,5,,RUE DE MERIGNAC,6310,33000,33063,Bordeaux,33,,,33063000KM0152,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,53,-0.571101,44.840681
2025-153757,2025-04-28,000001,Vente en l'état futur d'achèvement,231000,,,,,,33063,Bordeaux,33,,,33063000SV0025,,,4,,,,,,,,,,1,,,,,,,,,,-0.554917,44.871249
2025-153757,2025-04-28,000001,Vente en l'état futur d'achèvement,231000,,,,,,33063,Bordeaux,33,,,33063000SV0025,,,9,,,,,,,,,,1,,,,,,,,,,-0.554917,44.871249
2025-153761,2025-04-29,000001,Vente,145000,28,,RUE PAGES,6850,33000,33063,Bordeaux,33,,,33063000EY0074,,,1,35.49,,,,,,,,,1,2,Appartement,37,2,,,,,,-0.58674,44.828179
2025-153763,2025-05-20,000001,Vente,837860,2,,PL FERNAND LAFARGUE,3505,33000,33063,Bordeaux,33,,,33063000HD0109,,,13,155.85,,,,,,,,,1,2,Appartement,95,5,,,,,,-0.571495,44.837132
2025-153764,2025-04-29,000001,Vente,445000,,,IMP DUCAULE,2860,33000,33063,Bordeaux,33,,,33063000MC0055,,,,,,,,,,,,,0,,,,,S,sols,,,326,-0.596408,44.843513
2025-153764,2025-04-29,000001,Vente,445000,65,,RUE CHEVALIER,2050,33000,33063,Bordeaux,33,,,33063000MC0056,,,466,,,,,,,,,,1,2,Appartement,127,4,,,,,,-0.596007,44.84406
2025-153764,2025-04-29,000001,Vente,445000,65,,RUE CHEVALIER,2050,33000,33063,Bordeaux,33,,,33063000MC0056,,,466,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.596007,44.84406
2025-153764,2025-04-29,000001,Vente,445000,65,,RUE CHEVALIER,2050,33000,33063,Bordeaux,33,,,33063000MC0056,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.596007,44.84406
2025-153764,2025-04-29,000001,Vente,445000,65,,RUE CHEVALIER,2050,33000,33063,Bordeaux,33,,,33063000MC0056,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.596007,44.84406
2025-153768,2025-04-23,000001,Vente,264000,74,,CRS DE LUZE,5760,33300,33063,Bordeaux,33,,,33063000PV0093,,,136,84.67,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.580961,44.858102
2025-153768,2025-04-23,000001,Vente,264000,74,,CRS DE LUZE,5760,33300,33063,Bordeaux,33,,,33063000PV0093,,,136,84.67,157,,,,,,,,2,3,Dépendance,,0,,,,,,-0.580961,44.858102
2025-153768,2025-04-23,000001,Vente,264000,74,,CRS DE LUZE,5760,33300,33063,Bordeaux,33,,,33063000PV0093,,,136,84.67,157,,,,,,,,2,3,Dépendance,,0,,,,,,-0.580961,44.858102
2025-153768,2025-04-23,000001,Vente,264000,74,,CRS DE LUZE,5760,33300,33063,Bordeaux,33,,,33063000PV0093,,,136,84.67,157,,,,,,,,2,2,Appartement,88,4,,,,,,-0.580961,44.858102
2025-153769,2025-04-25,000001,Vente,145000,68,,RUE LEYTEIRE,5495,33000,33063,Bordeaux,33,,,33063000DR0251,,,11,41.3,,,,,,,,,1,2,Appartement,41,2,,,,,,-0.569559,44.832227
2025-153770,2025-04-30,000001,Vente,208000,13,,RUE VEYRINES,9275,33000,33063,Bordeaux,33,,,33063000DT0150,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,36,-0.574391,44.832712
2025-153770,2025-04-30,000001,Vente,208000,13,,RUE VEYRINES,9275,33000,33063,Bordeaux,33,,,33063000DT0150,,,,,,,,,,,,,0,2,Appartement,23,1,S,sols,,,36,-0.574391,44.832712
2025-153770,2025-04-30,000001,Vente,208000,13,,RUE VEYRINES,9275,33000,33063,Bordeaux,33,,,33063000DT0150,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,36,-0.574391,44.832712
2025-153771,2025-04-25,000001,Vente,340000,7,,AV DE LA REPUBLIQUE,7900,33200,33063,Bordeaux,33,,,33063000MS0046,,,18,95.6,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.599829,44.840372
2025-153771,2025-04-25,000001,Vente,340000,7,,AV DE LA REPUBLIQUE,7900,33200,33063,Bordeaux,33,,,33063000MS0046,,,18,95.6,,,,,,,,,1,2,Appartement,84,5,,,,,,-0.599829,44.840372
2025-153775,2025-04-30,000001,Vente,122000,12,,RUE CITE CHANTECRIT,1855,33300,33063,Bordeaux,33,,,33063000RN0005,,,19,,,,,,,,,,1,2,Appartement,46,2,,,,,,-0.563317,44.862083
2025-153775,2025-04-30,000001,Vente,122000,12,,RUE CITE CHANTECRIT,1855,33300,33063,Bordeaux,33,,,33063000RN0005,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.563317,44.862083
2025-153778,2025-05-19,000001,Vente,340000,80,,RUE DE LACANAU CAUD,4956,33200,33063,Bordeaux,33,,,33063000VH0024,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.61946,44.848487
2025-153778,2025-05-19,000001,Vente,340000,80,,RUE DE LACANAU CAUD,4956,33200,33063,Bordeaux,33,,,33063000VH0024,,,26,89.95,,,,,,,,,1,2,Appartement,92,4,,,,,,-0.61946,44.848487
2025-153779,2025-04-30,000001,Vente,246410,222,,AV EYSINES,3340,33200,33063,Bordeaux,33,,,33063000YE0142,,,25,,,,,,,,,,1,2,Appartement,81,5,,,,,,-0.61755,44.861886
2025-153779,2025-04-30,000001,Vente,246410,222,,AV EYSINES,3340,33200,33063,Bordeaux,33,,,33063000YE0142,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.61755,44.861886
2025-153779,2025-04-30,000001,Vente,246410,222,,AV EYSINES,3340,33200,33063,Bordeaux,33,,,33063000YE0142,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.61755,44.861886
2025-153780,2025-04-24,000001,Vente,459350,1,,RUE JOSEPH AUBE,4755,33000,33063,Bordeaux,33,,,33063000ID0137,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,122,-0.597927,44.820733
2025-153780,2025-04-24,000001,Vente,459350,1,,RUE JOSEPH AUBE,4755,33000,33063,Bordeaux,33,,,33063000ID0137,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,122,-0.597927,44.820733
2025-153785,2025-04-29,000001,Vente,95000,41,,CRS DE L ARGONNE,0365,33000,33063,Bordeaux,33,,,33063000DU0421,,,2,20.2,,,,,,,,,1,2,Appartement,40,2,,,,,,-0.574161,44.829187
2025-153787,2025-05-12,000001,Vente,110000,27,,RUE DE BEGLES,0755,33800,33063,Bordeaux,33,,,33063000DA0084,,,11,,2,,,,,,,,2,2,Appartement,34,2,,,,,,-0.56808,44.828173
2025-153787,2025-05-12,000001,Vente,110000,27,,RUE DE BEGLES,0755,33800,33063,Bordeaux,33,,,33063000DA0084,,,11,,2,,,,,,,,2,3,Dépendance,,0,,,,,,-0.56808,44.828173
2025-153791,2025-05-20,000001,Vente,62000,6,,RUE DE GUIENNE,4240,33000,33063,Bordeaux,33,,,33063000HD0414,,,5,,6,,,,,,,,2,4,Local industriel. commercial ou assimilé,240,0,,,,,,-0.571613,44.835212
2025-153793,2025-05-05,000001,Vente,1170000,35,,AV DE STRASBOURG,8765,33200,33063,Bordeaux,33,,,33063000OC0085,,,,,,,,,,,,,0,1,Maison,210,6,S,sols,,,417,-0.611477,44.857773
2025-153793,2025-05-05,000001,Vente,1170000,35,,AV DE STRASBOURG,8765,33200,33063,Bordeaux,33,,,33063000OC0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,417,-0.611477,44.857773
2025-153796,2025-04-28,000001,Vente,138000,400,,RUE PASTEUR,6975,33200,33063,Bordeaux,33,,,33063000VO0102,,,4309,,,,,,,,,,1,2,Appartement,36,2,,,,,,-0.630771,44.845945
2025-153796,2025-04-28,000001,Vente,138000,398,,RUE PASTEUR,6975,33200,33063,Bordeaux,33,,,33063000VO0102,,,4012,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.630771,44.845945
2025-153807,2025-04-25,000001,Vente,185000,52,,RUE MONDENARD,6445,33000,33063,Bordeaux,33,,,33063000LR0111,,,21,,,,,,,,,,1,2,Appartement,42,2,,,,,,-0.588409,44.846069
2025-153810,2025-04-28,000001,Vente,292370,68,,RUE SOUBIRAS,8720,33200,33063,Bordeaux,33,,,33063000YE0123,,,17,,,,,,,,,,1,2,Appartement,89,4,,,,,,-0.61932,44.86153
2025-153811,2025-04-30,000001,Vente,215000,195,,RUE DU JARDIN PUBLIC,4545,33300,33063,Bordeaux,33,,,33063000RC0108,,,183,,79,,,,,,,,2,2,Appartement,56,3,,,,,,-0.57308,44.857413
2025-153811,2025-04-30,000001,Vente,215000,195,,RUE DU JARDIN PUBLIC,4545,33300,33063,Bordeaux,33,,,33063000RC0108,,,183,,79,,,,,,,,2,3,Dépendance,,0,,,,,,-0.57308,44.857413
2025-153812,2025-04-29,000001,Vente,409080,38,,RUE DE METZ,6345,33000,33063,Bordeaux,33,,,33063000MH0054,,,,,,,,,,,,,0,1,Maison,62,2,S,sols,,,106,-0.596851,44.837264
2025-153816,2025-04-25,000001,Vente,75000,126,,RUE DUBOURDIEU,2840,33800,33063,Bordeaux,33,,,33063000EK0353,,,245,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.576542,44.822839
2025-153816,2025-04-25,000001,Vente,75000,126,,RUE DUBOURDIEU,2840,33800,33063,Bordeaux,33,,,33063000EK0353,,,188,18.59,,,,,,,,,1,2,Appartement,18,1,,,,,,-0.576542,44.822839
2025-153818,2025-04-29,000001,Vente,423520,76,,CRS PORTAL,7460,33000,33063,Bordeaux,33,,,33063000RE0221,,,3,,,,,,,,,,1,2,Appartement,87,3,,,,,,-0.571658,44.854677
2025-153820,2025-04-30,000001,Vente,333000,36,,CRS HENRI BRUNET,4355,33300,33063,Bordeaux,33,,,33063000SD0062,,,265,,268,,,,,,,,2,2,Appartement,81,4,,,,,,-0.555229,44.869818
2025-153820,2025-04-30,000001,Vente,333000,40,,CRS HENRI BRUNET,4355,33300,33063,Bordeaux,33,,,33063000SD0062,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.555229,44.869818
2025-153820,2025-04-30,000001,Vente,333000,36,,CRS HENRI BRUNET,4355,33300,33063,Bordeaux,33,,,33063000SD0062,,,265,,268,,,,,,,,2,3,Dépendance,,0,,,,,,-0.555229,44.869818
2025-153821,2025-04-30,000001,Vente,271000,32,,SEN MARIE GALANTE,6053,33300,33063,Bordeaux,33,,,33063000SB0076,,,236,,,,,,,,,,1,2,Appartement,67,4,,,,,,-0.549727,44.865405
2025-153821,2025-04-30,000001,Vente,271000,16,,SEN DES MORUTIERS,6567,33300,33063,Bordeaux,33,,,33063000SB0166,,,533,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.551426,44.865707
2025-153826,2025-04-30,000001,Vente,175400,47,,RUE CHARPENTIER,1985,33200,33063,Bordeaux,33,,,33063000MR0035,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.60455,44.840613
2025-153826,2025-04-30,000001,Vente,175400,47,,RUE CHARPENTIER,1985,33200,33063,Bordeaux,33,,,33063000MR0035,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.60455,44.840613
2025-153826,2025-04-30,000001,Vente,175400,47,,RUE CHARPENTIER,1985,33200,33063,Bordeaux,33,,,33063000MR0035,,,155,41.88,,,,,,,,,1,2,Appartement,43,2,,,,,,-0.60455,44.840613
2025-153828,2025-04-29,000001,Vente,30000,21,,RUE DE LADOUS,5005,33800,33063,Bordeaux,33,,,33063000CB0009,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,220,-0.568931,44.812107
2025-153828,2025-04-29,000001,Vente,30000,21,,RUE DE LADOUS,5005,33800,33063,Bordeaux,33,,,33063000CB0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,220,-0.568931,44.812107
2025-153828,2025-04-29,000001,Vente,30000,21,,RUE DE LADOUS,5005,33800,33063,Bordeaux,33,,,33063000CB0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,220,-0.568931,44.812107
2025-153830,2025-04-30,000001,Vente,382000,3,,SEN DES MORUTIERS,6567,33300,33063,Bordeaux,33,,,33063000SA0032,,,128,85.81,,,,,,,,,1,2,Appartement,82,4,,,,,,-0.552379,44.865211
2025-153830,2025-04-30,000001,Vente,382000,,,RUE DES ETRANGERS,3290,33300,33063,Bordeaux,33,,,33063000SA0032,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.552379,44.865211
2025-153832,2025-05-20,000001,Vente,332005,4,,RUE HUGLA,4470,33000,33063,Bordeaux,33,,,33063000DP0068,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.568796,44.835226
2025-153832,2025-05-20,000001,Vente,332005,4,,RUE HUGLA,4470,33000,33063,Bordeaux,33,,,33063000DP0068,,,1,,17,,,,,,,,2,2,Appartement,81,3,,,,,,-0.568796,44.835226
2025-153833,2025-04-30,000001,Vente,135000,188,,RUE MOUNEYRA,6605,33000,33063,Bordeaux,33,,,33063000EW0052,,,2,38.75,,,,,,,,,1,2,Appartement,50,3,,,,,,-0.590005,44.82954
2025-153833,2025-04-30,000001,Vente,135000,188,,RUE MOUNEYRA,6605,33000,33063,Bordeaux,33,,,33063000EW0052,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.590005,44.82954
2025-153834,2025-04-30,000001,Vente,560000,54,,RUE DE LANDIRAS,5160,33000,33063,Bordeaux,33,,,33063000EY0216,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,264,-0.585163,44.828314
2025-153834,2025-04-30,000001,Vente,560000,54,,RUE DE LANDIRAS,5160,33000,33063,Bordeaux,33,,,33063000EY0216,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,264,-0.585163,44.828314
2025-153835,2025-04-29,000001,Vente,401000,22,B,ALL DES PINS,7345,33000,33063,Bordeaux,33,,,33063000IV0044,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,81,-0.602568,44.835492
2025-153838,2025-04-29,000001,Vente,265000,32,,RUE DES TREUILS,9090,33000,33063,Bordeaux,33,,,33063000DY0088,,,14,,6,,,,,,,,2,2,Appartement,75,3,,,,,,-0.58472,44.826182
2025-153838,2025-04-29,000001,Vente,265000,32,,RUE DES TREUILS,9090,33000,33063,Bordeaux,33,,,33063000DY0088,,,14,,6,,,,,,,,2,3,Dépendance,,0,,,,,,-0.58472,44.826182
2025-153839,2025-04-25,000001,Vente,225000,25,,RUE GINER DE LOS RIOS,4040,33800,33063,Bordeaux,33,,,33063000DB0218,,,14,,,,,,,,,,1,2,Appartement,54,3,,,,,,-0.571008,44.827904
2025-153840,2025-04-29,000001,Vente,89530,68,,RTE DE TOULOUSE,8985,33800,33063,Bordeaux,33,,,33063000CD0131,,,2,27.05,,,,,,,,,1,2,Appartement,27,2,,,,,,-0.573528,44.811728
2025-153840,2025-04-29,000001,Vente,89530,68,,RTE DE TOULOUSE,8985,33800,33063,Bordeaux,33,,,33063000CD0131,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.573528,44.811728
2025-153843,2025-04-28,000001,Vente,463200,59,,RUE PAULIN,7070,33000,33063,Bordeaux,33,,,33063000LO0130,,,,,,,,,,,,,0,1,Maison,123,5,S,sols,,,179,-0.587774,44.848258
2025-153846,2025-04-25,000001,Vente,295000,175,,RUE FONDAUDEGE,3570,33000,33063,Bordeaux,33,,,33063000PC0094,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,46,-0.584294,44.849451
2025-153846,2025-04-25,000001,Vente,295000,175,,RUE FONDAUDEGE,3570,33000,33063,Bordeaux,33,,,33063000PC0094,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,46,-0.584294,44.849451
2025-153846,2025-04-25,000001,Vente,295000,175,,RUE FONDAUDEGE,3570,33000,33063,Bordeaux,33,,,33063000PC0094,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,46,-0.584294,44.849451
2025-153850,2025-04-30,000001,Vente,319700,75,,RUE DU VELODROME,9230,33200,33063,Bordeaux,33,,,33063000OD0178,,,,,,,,,,,,,0,1,Maison,78,3,S,sols,,,304,-0.607671,44.857097
2025-153850,2025-04-30,000001,Vente,319700,75,,RUE DU VELODROME,9230,33200,33063,Bordeaux,33,,,33063000OD0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,-0.607671,44.857097
2025-153850,2025-04-30,000001,Vente,319700,75,,RUE DU VELODROME,9230,33200,33063,Bordeaux,33,,,33063000OD0179,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,32,0,S,sols,,,38,-0.607823,44.857132
2025-153853,2025-05-14,000001,Vente,129600,39,,RUE PAUL BERTHELOT,7005,33300,33063,Bordeaux,33,,,33063000RC0106,,,312,32.61,313,,,,,,,,2,3,Dépendance,,0,,,,,,-0.57374,44.85772
2025-153853,2025-05-14,000001,Vente,129600,39,,RUE PAUL BERTHELOT,7005,33300,33063,Bordeaux,33,,,33063000RC0106,,,444,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.57374,44.85772
2025-153853,2025-05-14,000001,Vente,129600,39,,RUE PAUL BERTHELOT,7005,33300,33063,Bordeaux,33,,,33063000RC0106,,,312,32.61,313,,,,,,,,2,2,Appartement,30,1,,,,,,-0.57374,44.85772
2025-153855,2025-04-25,000001,Vente,285000,17,,RUE TUSTAL,9120,33000,33063,Bordeaux,33,,,33063000KI0047,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.575199,44.838483
2025-153855,2025-04-25,000001,Vente,285000,17,,RUE TUSTAL,9120,33000,33063,Bordeaux,33,,,33063000KI0047,,,3,,7,,,,,,,,2,2,Appartement,87,3,,,,,,-0.575199,44.838483
2025-153857,2025-05-13,000001,Vente,195030,15,,CRS DE QUEBEC,7711,33300,33063,Bordeaux,33,,,33063000TC0098,,,112,50.07,,,,,,,,,1,2,Appartement,49,2,,,,,,-0.571918,44.877051
2025-153857,2025-05-13,000001,Vente,195030,13,,CRS DE QUEBEC,7711,33300,33063,Bordeaux,33,,,33063000TC0098,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.571918,44.877051
2025-153858,2025-05-12,000001,Vente,115000,2,,RUE TOMBE L OLY,8970,33000,33063,Bordeaux,33,,,33063000DT0184,,,7,,,,,,,,,,1,2,Appartement,25,1,,,,,,-0.573124,44.832284
2025-153859,2025-04-30,000001,Vente,400000,29,B,IMP CONRAD,2270,33300,33063,Bordeaux,33,,,33063000RI0154,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,195,0,,,,,,-0.570428,44.858079
2025-153861,2025-04-30,000001,Vente,971500,9,,IMP DE KATER,4892,33200,33063,Bordeaux,33,,,33063000YH0067,,,,,,,,,,,,,0,1,Maison,146,4,S,sols,,,629,-0.63079,44.867069
2025-153861,2025-04-30,000001,Vente,971500,9,,IMP DE KATER,4892,33200,33063,Bordeaux,33,,,33063000YH0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,629,-0.63079,44.867069
2025-153861,2025-04-30,000001,Vente,971500,9,,IMP DE KATER,4892,33200,33063,Bordeaux,33,,,33063000YH0067,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,12,0,S,sols,,,629,-0.63079,44.867069
2025-153861,2025-04-30,000001,Vente,971500,,,IMP DE KATER,4892,33200,33063,Bordeaux,33,,,33063000YH0284,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,470,-0.630608,44.867024
2025-153862,2025-04-29,000001,Vente,226655,56,,CRS DE QUEBEC,7711,33300,33063,Bordeaux,33,,,33063000TC0144,,,22015,61.93,,,,,,,,,1,2,Appartement,61,3,,,,,,-0.570375,44.877852
